safehouse_id,month_start,month_end,active_residents,avg_education_progress,avg_health_score,process_recording_count,home_visitation_count,incident_count,safehouse_code,safehouse_name,region,city,status,open_date,capacity_girls,capacity_staff,allocated_amount_month,allocation_count_month,allocation_program_diversity_month,allocated_amount_education_month,allocated_amount_maintenance_month,allocated_amount_operations_month,allocated_amount_outreach_month,allocated_amount_transport_month,allocated_amount_wellbeing_month,safehouse_age_months,capacity_utilization_ratio,capacity_gap,active_residents_lag1,avg_education_progress_lag1,avg_health_score_lag1,process_recording_count_lag1,home_visitation_count_lag1,incident_count_lag1,allocated_amount_month_lag1,allocation_count_month_lag1,allocation_program_diversity_month_lag1,capacity_utilization_ratio_lag1,allocated_amount_education_month_lag1,allocated_amount_maintenance_month_lag1,allocated_amount_operations_month_lag1,allocated_amount_outreach_month_lag1,allocated_amount_transport_month_lag1,allocated_amount_wellbeing_month_lag1,active_residents_lag2,avg_education_progress_lag2,avg_health_score_lag2,process_recording_count_lag2,home_visitation_count_lag2,incident_count_lag2,allocated_amount_month_lag2,allocation_count_month_lag2,allocation_program_diversity_month_lag2,capacity_utilization_ratio_lag2,allocated_amount_education_month_lag2,allocated_amount_maintenance_month_lag2,allocated_amount_operations_month_lag2,allocated_amount_outreach_month_lag2,allocated_amount_transport_month_lag2,allocated_amount_wellbeing_month_lag2,active_residents_lag3,avg_education_progress_lag3,avg_health_score_lag3,process_recording_count_lag3,home_visitation_count_lag3,incident_count_lag3,allocated_amount_month_lag3,allocation_count_month_lag3,allocation_program_diversity_month_lag3,capacity_utilization_ratio_lag3,allocated_amount_education_month_lag3,allocated_amount_maintenance_month_lag3,allocated_amount_operations_month_lag3,allocated_amount_outreach_month_lag3,allocated_amount_transport_month_lag3,allocated_amount_wellbeing_month_lag3,active_residents_rolling_mean_3,process_recording_count_rolling_mean_3,home_visitation_count_rolling_mean_3,incident_count_rolling_mean_3,allocated_amount_month_rolling_mean_3,capacity_utilization_ratio_rolling_mean_3,active_residents_rolling_mean_6,process_recording_count_rolling_mean_6,home_visitation_count_rolling_mean_6,incident_count_rolling_mean_6,allocated_amount_month_rolling_mean_6,capacity_utilization_ratio_rolling_mean_6,next_active_residents,next_process_recording_count,next_home_visitation_count,next_incident_count,next_capacity_utilization_ratio,future_window_complete_1m,label_capacity_pressure_next_month,label_next_active_residents
3,2025-12-01,2025-12-31,7,,,8,3,0,SH03,Lighthouse Safehouse 3,Mindanao,Davao City,Active,2022-04-01,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.7777777777777778,2,7.0,,,5.0,3.0,0.0,1158.71,2.0,2.0,0.7777777777777778,0.0,0.0,0.0,0.0,575.66,583.05,7.0,,,8.0,4.0,0.0,1192.83,2.0,2.0,0.7777777777777778,0.0,0.0,0.0,300.0,892.83,0.0,7.0,,,6.0,5.0,0.0,527.51,1.0,1.0,0.7777777777777778,527.51,0.0,0.0,0.0,0.0,0.0,7.0,6.333333333333333,4.0,0.0,959.6833333333336,0.7777777777777778,7.0,6.333333333333333,4.666666666666667,0.0,750.3449999999999,0.7777777777777778,7.0,4.0,2.0,0.0,0.7777777777777778,True,False,7.0
7,2025-12-01,2025-12-31,8,44.4,3.15,8,7,1,SH07,Lighthouse Safehouse 7,Visayas,Bacolod,Active,2022-09-28,12,4,877.74,3.0,3.0,0.0,150.0,577.74,0.0,150.0,0.0,39,0.6666666666666666,4,8.0,38.4,3.23,16.0,3.0,2.0,1564.35,1.0,1.0,0.6666666666666666,0.0,0.0,1564.35,0.0,0.0,0.0,8.0,28.1,3.16,15.0,6.0,0.0,4688.7300000000005,4.0,3.0,0.6666666666666666,504.86,1878.65,2305.2200000000003,0.0,0.0,0.0,8.0,13.0,3.15,11.0,7.0,1.0,1060.28,2.0,2.0,0.6666666666666666,381.42,0.0,0.0,0.0,678.86,0.0,8.0,14.0,5.333333333333333,1.0,2437.7866666666664,0.6666666666666666,8.0,12.166666666666666,4.833333333333333,0.6666666666666666,2208.1,0.6666666666666666,8.0,16.0,2.0,0.0,0.6666666666666666,True,False,8.0
5,2025-12-01,2025-12-31,6,,,7,3,1,SH05,Lighthouse Safehouse 5,Luzon,Baguio City,Active,2022-06-30,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.5454545454545454,5,6.0,,,6.0,2.0,1.0,2185.5,2.0,2.0,0.5454545454545454,245.24,0.0,0.0,1940.26,0.0,0.0,6.0,,,10.0,3.0,0.0,307.52,1.0,1.0,0.5454545454545454,307.52,0.0,0.0,0.0,0.0,0.0,6.0,,,14.0,1.0,2.0,329.09,1.0,1.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,329.09,6.0,10.0,2.0,1.0,940.7033333333331,0.5454545454545454,6.0,12.833333333333334,3.6666666666666665,0.6666666666666666,564.4116666666665,0.5454545454545454,6.0,7.0,6.0,0.0,0.5454545454545454,True,False,6.0
9,2025-12-01,2025-12-31,2,,,4,1,0,SH09,Lighthouse Safehouse 9,Mindanao,General Santos,Active,2022-12-27,6,3,375.53,1.0,1.0,0.0,0.0,0.0,375.53,0.0,0.0,36,0.3333333333333333,4,2.0,,,7.0,1.0,0.0,1117.26,5.0,3.0,0.3333333333333333,357.5,0.0,0.0,755.41,0.0,4.35,2.0,,,2.0,3.0,0.0,679.25,3.0,2.0,0.3333333333333333,0.0,478.15,201.1,0.0,0.0,0.0,2.0,,,5.0,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.666666666666667,2.333333333333333,0.0,598.8366666666667,0.3333333333333333,2.0,3.8333333333333335,1.5,0.0,795.4266666666666,0.3333333333333333,2.0,4.0,0.0,0.0,0.3333333333333333,True,False,2.0
9,2026-01-01,2026-01-31,2,,,4,0,0,SH09,Lighthouse Safehouse 9,Mindanao,General Santos,Active,2022-12-27,6,3,246.51,1.0,1.0,0.0,0.0,246.51,0.0,0.0,0.0,37,0.3333333333333333,4,2.0,,,4.0,1.0,0.0,375.53,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,375.53,0.0,0.0,2.0,,,7.0,1.0,0.0,1117.26,5.0,3.0,0.3333333333333333,357.5,0.0,0.0,755.41,0.0,4.35,2.0,,,2.0,3.0,0.0,679.25,3.0,2.0,0.3333333333333333,0.0,478.15,201.1,0.0,0.0,0.0,2.0,4.333333333333333,1.6666666666666667,0.0,724.0133333333333,0.3333333333333333,2.0,4.0,1.5,0.0,858.015,0.3333333333333333,2.0,2.0,2.0,0.0,0.3333333333333333,True,False,2.0
8,2026-01-01,2026-01-31,6,,,5,1,0,SH08,Lighthouse Safehouse 8,Visayas,Tacloban,Active,2022-11-12,9,7,388.04,1.0,1.0,0.0,0.0,0.0,0.0,388.04,0.0,38,0.6666666666666666,3,6.0,,,8.0,5.0,1.0,4293.47,4.0,3.0,0.6666666666666666,4277.59,0.0,0.0,0.0,13.68,2.2,6.0,100.0,3.37,8.0,5.0,0.0,1642.25,4.0,3.0,0.6666666666666666,0.0,0.0,593.89,447.5,0.0,600.86,6.0,100.0,3.31,6.0,7.0,1.0,9.38,1.0,1.0,0.6666666666666666,0.0,9.38,0.0,0.0,0.0,0.0,6.0,7.333333333333333,5.666666666666667,0.6666666666666666,1981.7,0.6666666666666666,6.0,7.0,5.333333333333333,0.5,1560.455,0.6666666666666666,6.0,4.0,2.0,0.0,0.6666666666666666,True,False,6.0
1,2026-01-01,2026-01-31,10,100.0,3.87,21,9,0,SH01,Lighthouse Safehouse 1,Luzon,Quezon City,Active,2022-01-01,8,4,659.78,1.0,1.0,0.0,0.0,659.78,0.0,0.0,0.0,48,1.25,-2,10.0,94.2,3.92,18.0,6.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,10.0,89.65,3.66,20.0,8.0,3.0,1728.5199999999998,4.0,4.0,1.25,1333.62,0.0,355.62,0.0,28.61,10.67,10.0,100.0,3.55,20.0,11.0,2.0,285.45,1.0,1.0,1.25,285.45,0.0,0.0,0.0,0.0,0.0,10.0,19.33333333333333,8.333333333333334,1.6666666666666667,671.3233333333333,1.25,10.0,19.5,9.0,1.1666666666666667,1198.8483333333331,1.25,10.0,14.0,5.0,0.0,1.25,True,True,10.0
2,2026-01-01,2026-01-31,8,,,10,6,0,SH02,Lighthouse Safehouse 2,Visayas,Cebu City,Active,2022-02-15,10,5,1074.37,1.0,1.0,1074.37,0.0,0.0,0.0,0.0,0.0,47,0.8,2,8.0,100.0,3.06,10.0,3.0,1.0,3511.8899999999994,4.0,3.0,0.8,1229.21,0.0,0.0,0.0,2261.72,20.96,8.0,100.0,3.11,12.0,6.0,0.0,1913.36,3.0,3.0,0.8,575.66,0.0,0.0,0.0,4.08,1333.62,8.0,99.15,3.31,15.0,4.0,0.0,2663.98,4.0,2.0,0.8,0.0,0.0,0.0,1081.24,0.0,1582.74,8.0,12.333333333333334,4.333333333333333,0.3333333333333333,2696.41,0.8,8.0,9.666666666666666,4.166666666666667,0.5,2197.943333333333,0.8,8.0,10.0,4.0,0.0,0.8,True,False,8.0
7,2026-01-01,2026-01-31,8,,,16,2,0,SH07,Lighthouse Safehouse 7,Visayas,Bacolod,Active,2022-09-28,12,4,316.45,2.0,2.0,0.0,0.0,300.0,0.0,0.0,16.45,40,0.6666666666666666,4,8.0,44.4,3.15,8.0,7.0,1.0,877.74,3.0,3.0,0.6666666666666666,0.0,150.0,577.74,0.0,150.0,0.0,8.0,38.4,3.23,16.0,3.0,2.0,1564.35,1.0,1.0,0.6666666666666666,0.0,0.0,1564.35,0.0,0.0,0.0,8.0,28.1,3.16,15.0,6.0,0.0,4688.7300000000005,4.0,3.0,0.6666666666666666,504.86,1878.65,2305.2200000000003,0.0,0.0,0.0,8.0,13.0,5.333333333333333,1.0,2376.94,0.6666666666666666,8.0,11.666666666666666,5.166666666666667,0.8333333333333334,2323.988333333333,0.6666666666666666,8.0,8.0,2.0,0.0,0.6666666666666666,True,False,8.0
6,2026-01-01,2026-01-31,5,,,7,4,2,SH06,Lighthouse Safehouse 6,Mindanao,Cagayan de Oro,Active,2022-08-14,8,5,2.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.62,41,0.625,3,5.0,,,3.0,1.0,0.0,537.37,1.0,1.0,0.625,0.0,0.0,0.0,0.0,0.0,537.37,5.0,,,18.0,5.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,3.23,8.0,3.0,0.0,684.92,1.0,1.0,0.625,684.92,0.0,0.0,0.0,0.0,0.0,5.0,9.666666666666666,3.0,0.0,407.4299999999999,0.625,5.0,9.0,3.1666666666666665,0.5,572.6999999999999,0.625,5.0,8.0,3.0,0.0,0.625,True,False,5.0
4,2026-01-01,2026-01-31,8,,,18,8,0,SH04,Lighthouse Safehouse 4,Visayas,Iloilo City,Active,2022-05-16,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.6666666666666666,4,8.0,,,16.0,6.0,2.0,1273.6,3.0,3.0,0.6666666666666666,938.45,0.0,300.0,0.0,35.15,0.0,8.0,,,16.0,7.0,0.0,1579.06,2.0,2.0,0.6666666666666666,1109.83,469.23,0.0,0.0,0.0,0.0,8.0,,,16.0,7.0,0.0,1541.75,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,1541.75,0.0,8.0,16.0,6.666666666666667,0.6666666666666666,1464.8033333333333,0.6666666666666666,8.0,16.166666666666668,5.833333333333333,0.3333333333333333,968.9683333333332,0.6666666666666666,8.0,18.0,3.0,1.0,0.6666666666666666,True,False,8.0
3,2026-01-01,2026-01-31,7,,,4,2,0,SH03,Lighthouse Safehouse 3,Mindanao,Davao City,Active,2022-04-01,9,4,1094.78,3.0,3.0,0.0,17.79,0.0,0.0,2.62,1074.37,45,0.7777777777777778,2,7.0,,,8.0,3.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,5.0,3.0,0.0,1158.71,2.0,2.0,0.7777777777777778,0.0,0.0,0.0,0.0,575.66,583.05,7.0,,,8.0,4.0,0.0,1192.83,2.0,2.0,0.7777777777777778,0.0,0.0,0.0,300.0,892.83,0.0,7.0,7.0,3.333333333333333,0.0,783.8466666666669,0.7777777777777778,7.0,6.333333333333333,4.166666666666667,0.0,698.5949999999999,0.7777777777777778,7.0,4.0,1.0,0.0,0.7777777777777778,True,False,7.0
5,2026-01-01,2026-01-31,6,,,7,6,0,SH05,Lighthouse Safehouse 5,Luzon,Baguio City,Active,2022-06-30,11,4,27.25,2.0,2.0,0.0,0.0,16.45,0.0,0.0,10.8,43,0.5454545454545454,5,6.0,,,7.0,3.0,1.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,6.0,2.0,1.0,2185.5,2.0,2.0,0.5454545454545454,245.24,0.0,0.0,1940.26,0.0,0.0,6.0,,,10.0,3.0,0.0,307.52,1.0,1.0,0.5454545454545454,307.52,0.0,0.0,0.0,0.0,0.0,6.0,7.666666666666667,2.6666666666666665,0.6666666666666666,831.0066666666665,0.5454545454545454,6.0,11.0,2.833333333333333,0.8333333333333334,564.4116666666665,0.5454545454545454,6.0,14.0,5.0,0.0,0.5454545454545454,True,False,6.0
3,2026-02-01,2026-02-28,7,,,4,1,0,SH03,Lighthouse Safehouse 3,Mindanao,Davao City,Active,2022-04-01,9,4,320.08,1.0,1.0,0.0,0.0,0.0,320.08,0.0,0.0,46,0.7777777777777778,2,7.0,,,4.0,2.0,0.0,1094.78,3.0,3.0,0.7777777777777778,0.0,17.79,0.0,0.0,2.62,1074.37,7.0,,,8.0,3.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,5.0,3.0,0.0,1158.71,2.0,2.0,0.7777777777777778,0.0,0.0,0.0,0.0,575.66,583.05,7.0,5.666666666666667,2.6666666666666665,0.0,751.1633333333335,0.7777777777777778,7.0,6.666666666666667,3.8333333333333335,0.0,878.7433333333333,0.7777777777777778,7.0,0.0,1.0,0.0,0.7777777777777778,True,False,7.0
6,2026-02-01,2026-02-28,5,,,8,3,0,SH06,Lighthouse Safehouse 6,Mindanao,Cagayan de Oro,Active,2022-08-14,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.625,3,5.0,,,7.0,4.0,2.0,2.62,1.0,1.0,0.625,0.0,0.0,0.0,0.0,0.0,2.62,5.0,,,3.0,1.0,0.0,537.37,1.0,1.0,0.625,0.0,0.0,0.0,0.0,0.0,537.37,5.0,,,18.0,5.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.333333333333334,3.333333333333333,0.6666666666666666,179.99666666666658,0.625,5.0,9.333333333333334,3.1666666666666665,0.6666666666666666,240.1866666666667,0.625,5.0,1.0,0.0,0.0,0.625,True,False,5.0
8,2026-02-01,2026-02-28,6,,,4,2,0,SH08,Lighthouse Safehouse 8,Visayas,Tacloban,Active,2022-11-12,9,7,1064.06,2.0,1.0,0.0,0.0,1064.06,0.0,0.0,0.0,39,0.6666666666666666,3,6.0,,,5.0,1.0,0.0,388.04,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,388.04,0.0,6.0,,,8.0,5.0,1.0,4293.47,4.0,3.0,0.6666666666666666,4277.59,0.0,0.0,0.0,13.68,2.2,6.0,100.0,3.37,8.0,5.0,0.0,1642.25,4.0,3.0,0.6666666666666666,0.0,0.0,593.89,447.5,0.0,600.86,6.0,7.0,3.6666666666666665,0.3333333333333333,2107.92,0.6666666666666666,6.0,6.166666666666667,4.666666666666667,0.3333333333333333,1357.72,0.6666666666666666,6.0,4.0,3.0,0.0,0.6666666666666666,True,False,6.0
2,2026-02-01,2026-02-28,8,,,10,4,0,SH02,Lighthouse Safehouse 2,Visayas,Cebu City,Active,2022-02-15,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.8,2,8.0,,,10.0,6.0,0.0,1074.37,1.0,1.0,0.8,1074.37,0.0,0.0,0.0,0.0,0.0,8.0,100.0,3.06,10.0,3.0,1.0,3511.8899999999994,4.0,3.0,0.8,1229.21,0.0,0.0,0.0,2261.72,20.96,8.0,100.0,3.11,12.0,6.0,0.0,1913.36,3.0,3.0,0.8,575.66,0.0,0.0,0.0,4.08,1333.62,8.0,10.666666666666666,5.0,0.3333333333333333,2166.5399999999995,0.8,8.0,10.666666666666666,4.333333333333333,0.3333333333333333,1798.6633333333332,0.8,8.0,3.0,0.0,0.0,0.8,True,False,8.0
4,2026-02-01,2026-02-28,8,,,18,3,1,SH04,Lighthouse Safehouse 4,Visayas,Iloilo City,Active,2022-05-16,12,4,412.72,3.0,2.0,393.32,19.4,0.0,0.0,0.0,0.0,45,0.6666666666666666,4,8.0,,,18.0,8.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,16.0,6.0,2.0,1273.6,3.0,3.0,0.6666666666666666,938.45,0.0,300.0,0.0,35.15,0.0,8.0,,,16.0,7.0,0.0,1579.06,2.0,2.0,0.6666666666666666,1109.83,469.23,0.0,0.0,0.0,0.0,8.0,16.666666666666668,7.0,0.6666666666666666,950.8866666666664,0.6666666666666666,8.0,15.833333333333334,6.833333333333333,0.3333333333333333,874.15,0.6666666666666666,8.0,0.0,0.0,0.0,0.6666666666666666,True,False,8.0
5,2026-02-01,2026-02-28,6,,,14,5,0,SH05,Lighthouse Safehouse 5,Luzon,Baguio City,Active,2022-06-30,11,4,1745.34,3.0,3.0,412.91,689.85,642.58,0.0,0.0,0.0,44,0.5454545454545454,5,6.0,,,7.0,6.0,0.0,27.25,2.0,2.0,0.5454545454545454,0.0,0.0,16.45,0.0,0.0,10.8,6.0,,,7.0,3.0,1.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,6.0,2.0,1.0,2185.5,2.0,2.0,0.5454545454545454,245.24,0.0,0.0,1940.26,0.0,0.0,6.0,6.666666666666667,3.6666666666666665,0.6666666666666666,737.5833333333331,0.5454545454545454,6.0,9.333333333333334,3.1666666666666665,0.8333333333333334,474.8933333333332,0.5454545454545454,6.0,1.0,0.0,0.0,0.5454545454545454,True,False,6.0
1,2026-02-01,2026-02-28,10,100.0,3.94,14,5,0,SH01,Lighthouse Safehouse 1,Luzon,Quezon City,Active,2022-01-01,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,1.25,-2,10.0,100.0,3.87,21.0,9.0,0.0,659.78,1.0,1.0,1.25,0.0,0.0,659.78,0.0,0.0,0.0,10.0,94.2,3.92,18.0,6.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,10.0,89.65,3.66,20.0,8.0,3.0,1728.5199999999998,4.0,4.0,1.25,1333.62,0.0,355.62,0.0,28.61,10.67,10.0,19.666666666666668,7.666666666666667,1.0,796.0999999999999,1.25,10.0,19.666666666666668,8.833333333333334,1.0,741.8383333333333,1.25,10.0,2.0,2.0,0.0,1.25,True,True,10.0
7,2026-02-01,2026-02-28,8,,,8,2,0,SH07,Lighthouse Safehouse 7,Visayas,Bacolod,Active,2022-09-28,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0.6666666666666666,4,8.0,,,16.0,2.0,0.0,316.45,2.0,2.0,0.6666666666666666,0.0,0.0,300.0,0.0,0.0,16.45,8.0,44.4,3.15,8.0,7.0,1.0,877.74,3.0,3.0,0.6666666666666666,0.0,150.0,577.74,0.0,150.0,0.0,8.0,38.4,3.23,16.0,3.0,2.0,1564.35,1.0,1.0,0.6666666666666666,0.0,0.0,1564.35,0.0,0.0,0.0,8.0,13.333333333333334,4.0,1.0,919.513333333333,0.6666666666666666,8.0,12.666666666666666,4.333333333333333,0.6666666666666666,2120.8033333333333,0.6666666666666666,8.0,1.0,0.0,0.0,0.6666666666666666,True,False,8.0
9,2026-02-01,2026-02-28,2,,,2,2,0,SH09,Lighthouse Safehouse 9,Mindanao,General Santos,Active,2022-12-27,6,3,594.72,1.0,1.0,0.0,0.0,0.0,0.0,594.72,0.0,38,0.3333333333333333,4,2.0,,,4.0,0.0,0.0,246.51,1.0,1.0,0.3333333333333333,0.0,0.0,246.51,0.0,0.0,0.0,2.0,,,4.0,1.0,0.0,375.53,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,375.53,0.0,0.0,2.0,,,7.0,1.0,0.0,1117.26,5.0,3.0,0.3333333333333333,357.5,0.0,0.0,755.41,0.0,4.35,2.0,5.0,0.6666666666666666,0.0,579.7666666666667,0.3333333333333333,2.0,4.0,1.3333333333333333,0.0,843.1683333333332,0.3333333333333333,2.0,0.0,0.0,0.0,0.3333333333333333,True,False,2.0
9,2026-03-01,2026-03-31,2,,,0,0,0,SH09,Lighthouse Safehouse 9,Mindanao,General Santos,Active,2022-12-27,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.3333333333333333,4,2.0,,,2.0,2.0,0.0,594.72,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,594.72,0.0,2.0,,,4.0,0.0,0.0,246.51,1.0,1.0,0.3333333333333333,0.0,0.0,246.51,0.0,0.0,0.0,2.0,,,4.0,1.0,0.0,375.53,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,375.53,0.0,0.0,2.0,3.333333333333333,1.0,0.0,405.5866666666666,0.3333333333333333,2.0,4.0,1.6666666666666667,0.0,502.2116666666666,0.3333333333333333,2.0,0.0,0.0,0.0,0.3333333333333333,True,False,2.0
5,2026-03-01,2026-03-31,6,,,1,0,0,SH05,Lighthouse Safehouse 5,Luzon,Baguio City,Active,2022-06-30,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.5454545454545454,5,6.0,,,14.0,5.0,0.0,1745.34,3.0,3.0,0.5454545454545454,412.91,689.85,642.58,0.0,0.0,0.0,6.0,,,7.0,6.0,0.0,27.25,2.0,2.0,0.5454545454545454,0.0,0.0,16.45,0.0,0.0,10.8,6.0,,,7.0,3.0,1.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.333333333333334,4.666666666666667,0.3333333333333333,590.8633333333332,0.5454545454545454,6.0,9.666666666666666,3.333333333333333,0.6666666666666666,765.7833333333332,0.5454545454545454,6.0,0.0,0.0,0.0,0.5454545454545454,True,False,6.0
6,2026-03-01,2026-03-31,5,,,1,0,0,SH06,Lighthouse Safehouse 6,Mindanao,Cagayan de Oro,Active,2022-08-14,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0.625,3,5.0,,,8.0,3.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,7.0,4.0,2.0,2.62,1.0,1.0,0.625,0.0,0.0,0.0,0.0,0.0,2.62,5.0,,,3.0,1.0,0.0,537.37,1.0,1.0,0.625,0.0,0.0,0.0,0.0,0.0,537.37,5.0,6.0,2.6666666666666665,0.6666666666666666,179.99666666666658,0.625,5.0,8.5,3.1666666666666665,0.5,204.15166666666667,0.625,5.0,0.0,0.0,0.0,0.625,True,False,5.0
7,2026-03-01,2026-03-31,8,,,1,0,0,SH07,Lighthouse Safehouse 7,Visayas,Bacolod,Active,2022-09-28,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.6666666666666666,4,8.0,,,8.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,16.0,2.0,0.0,316.45,2.0,2.0,0.6666666666666666,0.0,0.0,300.0,0.0,0.0,16.45,8.0,44.4,3.15,8.0,7.0,1.0,877.74,3.0,3.0,0.6666666666666666,0.0,150.0,577.74,0.0,150.0,0.0,8.0,10.666666666666666,3.6666666666666665,0.3333333333333333,398.06333333333305,0.6666666666666666,8.0,12.333333333333334,4.5,0.6666666666666666,1417.925,0.6666666666666666,8.0,0.0,0.0,0.0,0.6666666666666666,True,False,8.0
8,2026-03-01,2026-03-31,6,,,4,3,0,SH08,Lighthouse Safehouse 8,Visayas,Tacloban,Active,2022-11-12,9,7,171.48,1.0,1.0,0.0,0.0,0.0,171.48,0.0,0.0,40,0.6666666666666666,3,6.0,,,4.0,2.0,0.0,1064.06,2.0,1.0,0.6666666666666666,0.0,0.0,1064.06,0.0,0.0,0.0,6.0,,,5.0,1.0,0.0,388.04,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,388.04,0.0,6.0,,,8.0,5.0,1.0,4293.47,4.0,3.0,0.6666666666666666,4277.59,0.0,0.0,0.0,13.68,2.2,6.0,5.666666666666667,2.6666666666666665,0.3333333333333333,1915.19,0.6666666666666666,6.0,6.166666666666667,4.333333333333333,0.3333333333333333,1296.4366666666665,0.6666666666666666,6.0,5.0,2.0,1.0,0.6666666666666666,True,False,6.0
4,2026-03-01,2026-03-31,8,,,0,0,0,SH04,Lighthouse Safehouse 4,Visayas,Iloilo City,Active,2022-05-16,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0.6666666666666666,4,8.0,,,18.0,3.0,1.0,412.72,3.0,2.0,0.6666666666666666,393.32,19.4,0.0,0.0,0.0,0.0,8.0,,,18.0,8.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,16.0,6.0,2.0,1273.6,3.0,3.0,0.6666666666666666,938.45,0.0,300.0,0.0,35.15,0.0,8.0,17.333333333333332,5.666666666666667,1.0,562.1066666666666,0.6666666666666666,8.0,15.833333333333334,6.0,0.5,891.5099999999999,0.6666666666666666,8.0,0.0,0.0,0.0,0.6666666666666666,True,False,8.0
1,2026-03-01,2026-03-31,10,,,2,2,0,SH01,Lighthouse Safehouse 1,Luzon,Quezon City,Active,2022-01-01,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,1.25,-2,10.0,100.0,3.94,14.0,5.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,3.87,21.0,9.0,0.0,659.78,1.0,1.0,1.25,0.0,0.0,659.78,0.0,0.0,0.0,10.0,94.2,3.92,18.0,6.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.666666666666668,6.666666666666667,0.0,219.92666666666665,1.25,10.0,18.666666666666668,8.0,1.0,565.1233333333333,1.25,10.0,1.0,3.0,0.0,1.25,True,True,10.0
3,2026-03-01,2026-03-31,7,,,0,1,0,SH03,Lighthouse Safehouse 3,Mindanao,Davao City,Active,2022-04-01,9,4,171.48,1.0,1.0,0.0,0.0,171.48,0.0,0.0,0.0,47,0.7777777777777778,2,7.0,,,4.0,1.0,0.0,320.08,1.0,1.0,0.7777777777777778,0.0,0.0,0.0,320.08,0.0,0.0,7.0,,,4.0,2.0,0.0,1094.78,3.0,3.0,0.7777777777777778,0.0,17.79,0.0,0.0,2.62,1074.37,7.0,,,8.0,3.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.333333333333333,2.0,0.0,471.6200000000003,0.7777777777777778,7.0,5.833333333333333,3.0,0.0,715.6516666666666,0.7777777777777778,7.0,0.0,0.0,0.0,0.7777777777777778,True,False,7.0
