supporter_id,snapshot_month,created_at,supporter_type,relationship_type,region,country,status,acquisition_channel,donation_count_lifetime,monetary_donation_count_lifetime,non_monetary_donation_count_lifetime,recurring_donation_count_lifetime,total_monetary_amount_lifetime,total_resolved_value_lifetime,avg_monetary_amount_lifetime,donation_active_days_lifetime,donation_frequency_per_365d_lifetime,donation_recency_days,campaign_count_lifetime,channel_diversity_lifetime,donation_type_diversity_lifetime,social_referral_donation_count_lifetime,trailing_90d_donation_count,trailing_180d_donation_count,trailing_365d_donation_count,trailing_90d_total_resolved_value,trailing_180d_total_resolved_value,trailing_365d_total_resolved_value,trailing_365d_avg_monetary_amount,trailing_365d_recurring_donation_count,trailing_365d_social_referral_donation_count,trailing_365d_campaign_count,future_180d_donation_count,future_180d_recurring_donation_count,future_180d_total_resolved_value,observation_window_complete_180d,label_donor_upgrade_next_180d,label_recurring_conversion_next_180d,label_has_next_monetary_donation_180d,label_next_monetary_amount_180d
52,2024-05-01,2022-09-13,InKindDonor,International,Mindanao,USA,Inactive,Church,4,1,3,4,803.96,1952.1100000000001,803.96,485,3.0103092783505154,15,2,3,3,1,1,1,2,630.81,630.81,1434.77,803.96,2,1,2,2,2,2353.8,True,True,False,True,541.33
31,2024-05-01,2022-05-31,MonetaryDonor,Local,Mindanao,Philippines,Active,Website,8,6,2,8,4043.56,5178.539999999999,673.9266666666666,426,6.854460093896714,31,1,3,2,2,1,3,4,280.87,1613.5900000000001,2144.7,537.8633333333333,4,1,1,2,2,1301.4099999999999,True,False,False,True,1295.61
39,2024-05-01,2022-07-10,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,Event,2,1,1,0,444.97,1256.69,444.97,61,11.967213114754099,262,1,2,2,0,0,0,2,0.0,0.0,1256.69,444.97,0,0,1,2,0,321.72,True,False,False,True,295.79
27,2024-05-01,2022-05-11,MonetaryDonor,Local,Visayas,Philippines,Active,WordOfMouth,3,1,2,0,1215.82,1804.6999999999998,1215.82,340,3.2205882352941178,161,1,3,3,1,0,1,2,0.0,1215.82,1799.25,1215.82,0,1,1,1,0,2447.64,True,True,False,True,2447.64
18,2024-05-01,2022-03-27,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,WordOfMouth,1,1,0,0,413.2,413.2,413.2,0,365.0,389,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,329.79,True,False,False,True,329.79
25,2024-05-01,2022-05-01,MonetaryDonor,Local,Mindanao,Philippines,Active,Church,6,4,2,6,4061.86,4881.280000000001,1015.465,327,6.697247706422019,37,1,2,2,0,1,2,6,655.63,1431.8200000000002,4881.280000000001,1015.465,6,0,1,1,1,695.12,True,False,False,True,695.12
26,2024-05-01,2022-05-06,MonetaryDonor,Local,Visayas,Philippines,Active,WordOfMouth,2,1,1,2,838.21,842.51,838.21,117,6.239316239316239,177,1,2,2,0,0,1,2,0.0,838.21,842.51,838.21,2,0,1,5,5,4438.110000000001,True,True,False,True,1136.62
1,2024-05-01,2022-01-01,SocialMediaAdvocate,Local,Luzon,Philippines,Active,SocialMedia,7,4,3,7,5458.79,6384.9,1364.6975,289,8.84083044982699,144,1,3,3,2,0,2,6,0.0,4020.24,5610.29,1561.3933333333334,6,1,1,1,1,1042.36,True,False,False,True,1042.36
3,2024-05-01,2022-01-11,MonetaryDonor,Local,Luzon,Philippines,Active,SocialMedia,5,2,3,5,710.56,1496.27,355.28,349,5.229226361031519,115,0,3,3,1,0,1,3,0.0,476.64,946.27,460.56,3,1,0,5,5,4742.37,True,True,False,True,972.26
6,2024-05-01,2022-01-26,MonetaryDonor,International,Visayas,USA,Active,WordOfMouth,3,2,1,0,1434.7399999999998,1446.6099999999997,717.3699999999999,119,9.201680672268907,317,1,2,2,1,0,0,1,0.0,0.0,1038.86,1038.86,0,0,0,1,0,2160.9,True,True,False,True,2160.9
8,2024-05-01,2022-02-05,InKindDonor,Local,Mindanao,Philippines,Active,Church,6,4,2,6,3215.4900000000002,3707.56,803.8725000000001,301,7.275747508305648,135,2,5,3,2,0,2,5,0.0,975.6400000000001,2286.6099999999997,598.18,5,1,2,3,3,2527.8,True,True,False,True,1752.44
4,2024-05-01,2022-01-16,MonetaryDonor,PartnerOrganization,Mindanao,Philippines,Active,Church,4,3,1,4,3069.59,3509.1000000000004,1023.1966666666667,393,3.7150127226463106,50,2,3,2,2,1,2,3,1017.09,2243.6,3069.59,1023.1966666666667,3,1,2,3,3,2424.06,True,False,False,True,1623.68
13,2024-05-01,2022-03-02,PartnerOrganization,Local,Luzon,Philippines,Active,PartnerReferral,2,1,1,0,1395.79,1407.18,1395.79,266,2.744360902255639,210,1,2,2,0,0,0,1,0.0,0.0,1395.79,1395.79,0,0,1,1,0,423.77,True,False,False,True,423.77
16,2024-05-01,2022-03-17,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,Website,1,0,1,0,0.0,350.19,0.0,0,365.0,256,0,1,1,0,0,0,1,0.0,0.0,350.19,0.0,0,0,0,2,0,1449.13,True,True,False,True,1149.13
20,2024-05-01,2022-04-06,Volunteer,International,Luzon,Canada,Active,PartnerReferral,10,4,6,10,3702.31,6929.070000000001,925.5775,316,11.550632911392405,167,4,3,4,0,0,2,5,0.0,320.38,3209.37,0.0,5,0,3,4,4,3951.3900000000003,True,True,False,True,971.81
23,2024-05-01,2022-04-21,MonetaryDonor,Local,Luzon,Philippines,Active,Website,1,0,1,0,0.0,4.75,0.0,0,365.0,168,1,1,1,1,0,1,1,0.0,4.75,4.75,0.0,0,1,1,1,0,600.64,True,True,False,True,600.64
24,2024-05-01,2022-04-26,MonetaryDonor,Local,Visayas,Philippines,Active,SocialMedia,3,0,3,3,0.0,1189.39,0.0,129,8.488372093023257,205,1,2,3,1,0,0,3,0.0,0.0,1189.39,0.0,3,1,1,1,1,857.65,True,False,False,True,857.65
9,2024-05-01,2022-02-10,Volunteer,Local,Luzon,Philippines,Active,PartnerReferral,2,1,1,0,2496.61,2508.2200000000003,2496.61,286,2.5524475524475525,154,1,2,2,1,0,1,1,0.0,2496.61,2496.61,2496.61,0,0,1,4,0,4324.63,True,True,False,True,1604.35
38,2024-06-01,2022-07-05,PartnerOrganization,PartnerOrganization,Mindanao,Philippines,Active,WordOfMouth,4,2,2,4,2789.48,3856.0299999999997,1394.74,334,4.37125748502994,203,2,4,2,1,0,0,1,0.0,0.0,1032.04,1032.04,1,0,1,3,3,2507.46,True,True,False,True,1011.86
31,2024-06-01,2022-05-31,MonetaryDonor,Local,Mindanao,Philippines,Active,Website,8,6,2,8,4043.56,5178.539999999999,673.9266666666666,426,6.854460093896714,61,1,3,2,2,1,2,4,280.87,599.44,2144.7,537.8633333333333,4,1,1,2,2,1301.4099999999999,True,False,False,True,1295.61
33,2024-06-01,2022-06-10,InKindDonor,Local,Visayas,Philippines,Active,PartnerReferral,3,1,2,0,1230.56,1583.24,1230.56,50,21.9,291,1,2,3,0,0,0,3,0.0,0.0,1583.24,1230.56,0,0,1,3,0,1578.73,True,False,False,True,573.6
34,2024-06-01,2022-06-15,SocialMediaAdvocate,Local,Luzon,Philippines,Active,Church,4,1,3,4,1076.59,1424.26,1076.59,168,8.69047619047619,75,1,2,4,0,1,3,4,8.27,1384.86,1424.26,1076.59,4,0,1,2,2,272.09,True,False,False,True,250.0
35,2024-06-01,2022-06-20,SocialMediaAdvocate,International,Visayas,USA,Active,SocialMedia,5,3,2,0,5019.280000000001,5718.14,1673.0933333333335,289,6.314878892733564,95,2,3,2,1,0,1,4,0.0,1420.82,5402.22,1673.0933333333335,0,1,1,1,0,1650.13,True,False,False,True,1650.13
39,2024-06-01,2022-07-10,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,Event,2,1,1,0,444.97,1256.69,444.97,61,11.967213114754099,292,1,2,2,0,0,0,2,0.0,0.0,1256.69,444.97,0,0,1,2,0,321.72,True,False,False,True,295.79
60,2024-06-01,2022-10-23,InKindDonor,Local,Visayas,Philippines,Inactive,Website,4,4,0,4,1945.11,1945.11,486.2775,362,4.033149171270718,83,2,2,1,0,1,1,3,416.0,416.0,1040.1,346.7,3,0,2,1,1,1195.89,True,True,False,True,1195.89
45,2024-06-01,2022-08-09,MonetaryDonor,Local,Luzon,Philippines,Active,SocialMedia,5,4,1,5,3412.0200000000004,3417.7400000000002,853.0050000000001,231,7.9004329004329,217,2,4,2,1,0,0,4,0.0,0.0,3025.65,1006.6433333333334,4,1,1,3,3,5004.67,True,True,False,True,4026.84
52,2024-06-01,2022-09-13,InKindDonor,International,Mindanao,USA,Inactive,Church,4,1,3,4,803.96,1952.1100000000001,803.96,485,3.0103092783505154,45,2,3,3,1,1,1,1,630.81,630.81,630.81,0.0,1,1,1,2,2,2353.8,True,True,False,True,541.33
54,2024-06-01,2022-09-23,SkillsContributor,Local,Visayas,Philippines,Inactive,Event,17,7,10,17,5227.56,8643.869999999999,746.7942857142858,467,13.286937901498929,8,3,5,4,2,4,4,12,809.29,809.29,6620.820000000001,743.3860000000001,12,2,3,1,1,419.25,True,False,False,True,419.25
55,2024-06-01,2022-09-28,MonetaryDonor,Local,Luzon,Philippines,Inactive,SocialMedia,3,1,2,0,638.62,653.94,638.62,308,3.5551948051948052,109,1,3,3,1,0,1,2,0.0,638.62,643.85,638.62,0,0,1,1,0,6481.54,True,True,False,True,6481.54
27,2024-06-01,2022-05-11,MonetaryDonor,Local,Visayas,Philippines,Active,WordOfMouth,3,1,2,0,1215.82,1804.6999999999998,1215.82,340,3.2205882352941178,191,1,3,3,1,0,0,2,0.0,0.0,1799.25,1215.82,0,1,1,1,0,2447.64,True,True,False,True,2447.64
44,2024-06-01,2022-08-04,SocialMediaAdvocate,Local,Mindanao,Philippines,Active,WordOfMouth,3,1,2,3,1160.53,1864.3,1160.53,14,78.21428571428571,210,2,3,2,0,0,0,3,0.0,0.0,1864.3,1160.53,3,0,2,1,1,587.96,True,False,False,True,587.96
25,2024-06-01,2022-05-01,MonetaryDonor,Local,Mindanao,Philippines,Active,Church,6,4,2,6,4061.86,4881.280000000001,1015.465,327,6.697247706422019,67,1,2,2,0,1,2,5,655.63,1431.8200000000002,4361.860000000001,1015.465,5,0,1,2,2,732.65,True,False,False,True,695.12
26,2024-06-01,2022-05-06,MonetaryDonor,Local,Visayas,Philippines,Active,WordOfMouth,4,3,1,4,2745.17,2749.47,915.0566666666667,316,4.620253164556962,8,1,3,2,1,2,2,4,1906.96,1906.96,2749.47,915.0566666666667,4,1,1,3,3,2531.1500000000005,True,False,False,True,735.7
5,2024-06-01,2022-01-21,InKindDonor,PartnerOrganization,Mindanao,Philippines,Active,Website,2,1,1,0,2022.07,2034.6599999999999,2022.07,29,25.17241379310345,164,1,2,2,1,0,1,2,0.0,12.59,2034.6599999999999,2022.07,0,1,1,1,0,1399.62,True,False,False,True,1399.62
23,2024-06-01,2022-04-21,MonetaryDonor,Local,Luzon,Philippines,Active,Website,1,0,1,0,0.0,4.75,0.0,0,365.0,198,1,1,1,1,0,0,1,0.0,0.0,4.75,0.0,0,1,1,1,0,600.64,True,True,False,True,600.64
20,2024-06-01,2022-04-06,Volunteer,International,Luzon,Canada,Active,PartnerReferral,10,4,6,10,3702.31,6929.070000000001,925.5775,316,11.550632911392405,197,4,3,4,0,0,0,4,0.0,0.0,1420.45,0.0,4,0,2,4,4,3951.3900000000003,True,True,False,True,971.81
19,2024-06-01,2022-04-01,Volunteer,Local,Luzon,Philippines,Active,SocialMedia,4,2,2,0,1686.73,1721.6000000000001,843.365,359,4.066852367688022,175,1,2,3,0,0,1,2,0.0,1337.07,1367.79,1337.07,0,0,0,2,0,1733.2200000000003,True,True,False,True,1074.65
18,2024-06-01,2022-03-27,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,WordOfMouth,1,1,0,0,413.2,413.2,413.2,0,365.0,419,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,329.79,True,False,False,True,329.79
16,2024-06-01,2022-03-17,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,Website,1,0,1,0,0.0,350.19,0.0,0,365.0,286,0,1,1,0,0,0,1,0.0,0.0,350.19,0.0,0,0,0,2,0,1449.13,True,True,False,True,1149.13
15,2024-06-01,2022-03-12,SkillsContributor,Local,Luzon,Philippines,Active,Website,1,1,0,0,250.0,250.0,250.0,0,365.0,14,1,1,1,0,1,1,1,250.0,250.0,250.0,250.0,0,0,1,1,0,675.66,True,True,False,True,675.66
9,2024-06-01,2022-02-10,Volunteer,Local,Luzon,Philippines,Active,PartnerReferral,2,1,1,0,2496.61,2508.2200000000003,2496.61,286,2.5524475524475525,184,1,2,2,1,0,0,1,0.0,0.0,2496.61,2496.61,0,0,1,4,0,4324.63,True,True,False,True,1604.35
8,2024-06-01,2022-02-05,InKindDonor,Local,Mindanao,Philippines,Active,Church,6,4,2,6,3215.4900000000002,3707.56,803.8725000000001,301,7.275747508305648,165,2,5,3,2,0,1,5,0.0,489.6,2286.6099999999997,598.18,5,1,2,4,4,2545.69,True,True,False,True,1752.44
6,2024-06-01,2022-01-26,MonetaryDonor,International,Visayas,USA,Active,WordOfMouth,3,2,1,0,1434.7399999999998,1446.6099999999997,717.3699999999999,119,9.201680672268907,347,1,2,2,1,0,0,1,0.0,0.0,1038.86,1038.86,0,0,0,3,0,3377.1800000000003,True,True,False,True,2160.9
4,2024-06-01,2022-01-16,MonetaryDonor,PartnerOrganization,Mindanao,Philippines,Active,Church,4,3,1,4,3069.59,3509.1000000000004,1023.1966666666667,393,3.7150127226463106,80,2,3,2,2,1,1,3,1017.09,1017.09,3069.59,1023.1966666666667,3,1,2,3,3,2424.06,True,False,False,True,1623.68
3,2024-06-01,2022-01-11,MonetaryDonor,Local,Luzon,Philippines,Active,SocialMedia,5,2,3,5,710.56,1496.27,355.28,349,5.229226361031519,145,0,3,3,1,0,1,2,0.0,476.64,937.2,460.56,2,1,0,6,6,5327.61,True,True,False,True,972.26
1,2024-06-01,2022-01-01,SocialMediaAdvocate,Local,Luzon,Philippines,Active,SocialMedia,7,4,3,7,5458.79,6384.9,1364.6975,289,8.84083044982699,174,1,3,3,2,0,1,4,0.0,1392.1,4339.44,2010.12,4,1,0,2,2,1419.33,True,False,False,True,1042.36
24,2024-06-01,2022-04-26,MonetaryDonor,Local,Visayas,Philippines,Active,SocialMedia,3,0,3,3,0.0,1189.39,0.0,129,8.488372093023257,235,1,2,3,1,0,0,3,0.0,0.0,1189.39,0.0,3,1,1,1,1,857.65,True,False,False,True,857.65
34,2024-07-01,2022-06-15,SocialMediaAdvocate,Local,Luzon,Philippines,Active,Church,4,1,3,4,1076.59,1424.26,1076.59,168,8.69047619047619,106,1,2,4,0,0,3,4,0.0,1384.86,1424.26,1076.59,4,0,1,2,2,272.09,True,False,False,True,250.0
33,2024-07-01,2022-06-10,InKindDonor,Local,Visayas,Philippines,Active,PartnerReferral,4,2,2,0,1804.1599999999999,2156.84,902.0799999999999,351,4.15954415954416,21,1,3,3,1,1,1,3,573.6,573.6,2117.69,902.0799999999999,0,1,1,2,0,1005.13,True,False,False,True,690.98
26,2024-07-01,2022-05-06,MonetaryDonor,Local,Visayas,Philippines,Active,WordOfMouth,5,3,2,5,2745.17,2771.73,915.0566666666667,346,5.27456647398844,9,2,3,3,2,3,3,5,1929.2199999999998,1929.2199999999998,2771.73,915.0566666666667,5,2,2,3,3,3580.1499999999996,True,True,False,True,735.7
27,2024-07-01,2022-05-11,MonetaryDonor,Local,Visayas,Philippines,Active,WordOfMouth,3,1,2,0,1215.82,1804.6999999999998,1215.82,340,3.2205882352941178,222,1,3,3,1,0,0,2,0.0,0.0,1799.25,1215.82,0,1,1,1,0,2447.64,True,True,False,True,2447.64
35,2024-07-01,2022-06-20,SocialMediaAdvocate,International,Visayas,USA,Active,SocialMedia,5,3,2,0,5019.280000000001,5718.14,1673.0933333333335,289,6.314878892733564,126,2,3,2,1,0,1,4,0.0,1420.82,5402.22,1673.0933333333335,0,1,1,1,0,1650.13,True,False,False,True,1650.13
31,2024-07-01,2022-05-31,MonetaryDonor,Local,Mindanao,Philippines,Active,Website,8,6,2,8,4043.56,5178.539999999999,673.9266666666666,426,6.854460093896714,92,1,3,2,2,0,2,4,0.0,599.44,2144.7,537.8633333333333,4,1,1,2,2,1301.4099999999999,True,False,False,True,1295.61
37,2024-07-01,2022-06-30,InKindDonor,PartnerOrganization,Visayas,Philippines,Active,Website,3,1,2,0,502.9,530.26,502.9,369,2.967479674796748,176,1,2,3,0,0,1,1,0.0,21.44,21.44,0.0,0,0,0,2,0,1462.18,True,True,False,True,1432.02
54,2024-07-01,2022-09-23,SkillsContributor,Local,Visayas,Philippines,Inactive,Event,17,7,10,17,5227.56,8643.869999999999,746.7942857142858,467,13.286937901498929,39,3,5,4,2,3,4,9,801.76,809.29,3575.0,335.555,9,1,2,2,2,425.23,True,False,False,True,419.25
39,2024-07-01,2022-07-10,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,Event,2,1,1,0,444.97,1256.69,444.97,61,11.967213114754099,323,1,2,2,0,0,0,1,0.0,0.0,444.97,444.97,0,0,0,2,0,321.72,True,False,False,True,295.79
43,2024-07-01,2022-07-30,SocialMediaAdvocate,Local,Mindanao,Philippines,Active,Website,4,2,2,0,686.4,1359.01,343.2,158,9.240506329113924,196,0,4,3,1,0,0,4,0.0,0.0,1359.01,343.2,0,1,0,1,0,697.94,True,False,False,True,697.94
45,2024-07-01,2022-08-09,MonetaryDonor,Local,Luzon,Philippines,Active,SocialMedia,5,4,1,5,3412.0200000000004,3417.7400000000002,853.0050000000001,231,7.9004329004329,248,2,4,2,1,0,0,3,0.0,0.0,3019.9300000000003,1006.6433333333334,3,0,1,3,3,5004.67,True,True,False,True,4026.84
55,2024-07-01,2022-09-28,MonetaryDonor,Local,Luzon,Philippines,Inactive,SocialMedia,3,1,2,0,638.62,653.94,638.62,308,3.5551948051948052,140,1,3,3,1,0,1,2,0.0,638.62,643.85,638.62,0,0,1,1,0,6481.54,True,True,False,True,6481.54
52,2024-07-01,2022-09-13,InKindDonor,International,Mindanao,USA,Inactive,Church,4,1,3,4,803.96,1952.1100000000001,803.96,485,3.0103092783505154,76,2,3,3,1,1,1,1,630.81,630.81,630.81,0.0,1,1,1,2,2,2353.8,True,True,False,True,541.33
38,2024-07-01,2022-07-05,PartnerOrganization,PartnerOrganization,Mindanao,Philippines,Active,WordOfMouth,4,2,2,4,2789.48,3856.0299999999997,1394.74,334,4.37125748502994,234,2,4,2,1,0,0,1,0.0,0.0,1032.04,1032.04,1,0,1,3,3,2507.46,True,True,False,True,1011.86
25,2024-07-01,2022-05-01,MonetaryDonor,Local,Mindanao,Philippines,Active,Church,6,4,2,6,4061.86,4881.280000000001,1015.465,327,6.697247706422019,98,1,2,2,0,0,1,5,0.0,655.63,4361.860000000001,1015.465,5,0,1,2,2,732.65,True,False,False,True,695.12
4,2024-07-01,2022-01-16,MonetaryDonor,PartnerOrganization,Mindanao,Philippines,Active,Church,4,3,1,4,3069.59,3509.1000000000004,1023.1966666666667,393,3.7150127226463106,111,2,3,2,2,0,1,3,0.0,1017.09,3069.59,1023.1966666666667,3,1,2,3,3,2424.06,True,False,False,True,1623.68
23,2024-07-01,2022-04-21,MonetaryDonor,Local,Luzon,Philippines,Active,Website,1,0,1,0,0.0,4.75,0.0,0,365.0,229,1,1,1,1,0,0,1,0.0,0.0,4.75,0.0,0,1,1,1,0,600.64,True,True,False,True,600.64
24,2024-07-01,2022-04-26,MonetaryDonor,Local,Visayas,Philippines,Active,SocialMedia,3,0,3,3,0.0,1189.39,0.0,129,8.488372093023257,266,1,2,3,1,0,0,2,0.0,0.0,1184.5,0.0,2,1,1,3,3,2629.7599999999998,True,True,False,True,857.65
1,2024-07-01,2022-01-01,SocialMediaAdvocate,Local,Luzon,Philippines,Active,SocialMedia,7,4,3,7,5458.79,6384.9,1364.6975,289,8.84083044982699,205,1,3,3,2,0,0,2,0.0,0.0,4020.24,2010.12,2,0,0,2,2,1419.33,True,False,False,True,1042.36
3,2024-07-01,2022-01-11,MonetaryDonor,Local,Luzon,Philippines,Active,SocialMedia,5,2,3,5,710.56,1496.27,355.28,349,5.229226361031519,176,0,3,3,1,0,1,2,0.0,476.64,937.2,460.56,2,1,0,6,6,5327.61,True,True,False,True,972.26
5,2024-07-01,2022-01-21,InKindDonor,PartnerOrganization,Mindanao,Philippines,Active,Website,2,1,1,0,2022.07,2034.6599999999999,2022.07,29,25.17241379310345,195,1,2,2,1,0,0,2,0.0,0.0,2034.6599999999999,2022.07,0,1,1,2,0,2211.6499999999996,True,True,False,True,1399.62
8,2024-07-01,2022-02-05,InKindDonor,Local,Mindanao,Philippines,Active,Church,7,5,2,7,4967.929999999999,5459.999999999999,993.5859999999999,480,5.322916666666667,17,2,5,3,2,1,1,5,1752.44,1752.44,3500.3999999999996,1002.7766666666666,5,1,2,3,3,793.25,True,False,False,True,470.61
9,2024-07-01,2022-02-10,Volunteer,Local,Luzon,Philippines,Active,PartnerReferral,2,1,1,0,2496.61,2508.2200000000003,2496.61,286,2.5524475524475525,215,1,2,2,1,0,0,1,0.0,0.0,2496.61,2496.61,0,0,1,4,0,4324.63,True,True,False,True,1604.35
6,2024-07-01,2022-01-26,MonetaryDonor,International,Visayas,USA,Active,WordOfMouth,3,2,1,0,1434.7399999999998,1446.6099999999997,717.3699999999999,119,9.201680672268907,378,1,2,2,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,3,0,3377.1800000000003,True,False,False,True,2160.9
15,2024-07-01,2022-03-12,SkillsContributor,Local,Luzon,Philippines,Active,Website,1,1,0,0,250.0,250.0,250.0,0,365.0,45,1,1,1,0,1,1,1,250.0,250.0,250.0,250.0,0,0,1,1,0,675.66,True,True,False,True,675.66
16,2024-07-01,2022-03-17,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,Website,1,0,1,0,0.0,350.19,0.0,0,365.0,317,0,1,1,0,0,0,1,0.0,0.0,350.19,0.0,0,0,0,2,0,1449.13,True,True,False,True,1149.13
17,2024-07-01,2022-03-22,MonetaryDonor,PartnerOrganization,Luzon,Philippines,Active,Website,1,0,1,0,0.0,567.97,0.0,0,365.0,435,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,2,0,825.85,True,False,False,True,813.27
18,2024-07-01,2022-03-27,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,WordOfMouth,1,1,0,0,413.2,413.2,413.2,0,365.0,450,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,329.79,True,False,False,True,329.79
19,2024-07-01,2022-04-01,Volunteer,Local,Luzon,Philippines,Active,SocialMedia,4,2,2,0,1686.73,1721.6000000000001,843.365,359,4.066852367688022,206,1,2,3,0,0,0,2,0.0,0.0,1367.79,1337.07,0,0,0,2,0,1733.2200000000003,True,True,False,True,1074.65
20,2024-07-01,2022-04-06,Volunteer,International,Luzon,Canada,Active,PartnerReferral,10,4,6,10,3702.31,6929.070000000001,925.5775,316,11.550632911392405,228,4,3,4,0,0,0,4,0.0,0.0,1420.45,0.0,4,0,2,4,4,3951.3900000000003,True,True,False,True,971.81
10,2024-07-01,2022-02-15,Volunteer,International,Luzon,Singapore,Active,Event,2,0,2,0,0.0,320.62,0.0,113,6.460176991150442,231,1,1,2,0,0,0,2,0.0,0.0,320.62,0.0,0,0,1,2,0,2440.42,True,True,False,True,2103.84
35,2024-08-01,2022-06-20,SocialMediaAdvocate,International,Visayas,USA,Active,SocialMedia,5,3,2,0,5019.280000000001,5718.14,1673.0933333333335,289,6.314878892733564,157,2,3,2,1,0,1,4,0.0,1420.82,5402.22,1673.0933333333335,0,1,1,2,0,1900.13,True,False,False,True,1650.13
25,2024-08-01,2022-05-01,MonetaryDonor,Local,Mindanao,Philippines,Active,Church,6,4,2,6,4061.86,4881.280000000001,1015.465,327,6.697247706422019,129,1,2,2,0,0,1,5,0.0,655.63,4361.860000000001,1015.465,5,0,1,2,2,732.65,True,False,False,True,695.12
26,2024-08-01,2022-05-06,MonetaryDonor,Local,Visayas,Philippines,Active,WordOfMouth,5,3,2,5,2745.17,2771.73,915.0566666666667,346,5.27456647398844,40,2,3,3,2,3,3,4,1929.2199999999998,1929.2199999999998,2767.43,915.0566666666667,4,2,2,3,3,3580.1499999999996,True,True,False,True,735.7
31,2024-08-01,2022-05-31,MonetaryDonor,Local,Mindanao,Philippines,Active,Website,9,6,3,9,4043.5599999999995,5184.34,673.9266666666666,546,6.016483516483516,3,1,4,3,2,1,2,5,5.8,286.67,2150.5,537.8633333333333,5,1,1,1,1,1295.61,True,False,False,True,1295.61
33,2024-08-01,2022-06-10,InKindDonor,Local,Visayas,Philippines,Active,PartnerReferral,4,2,2,0,1804.1599999999999,2156.84,902.0799999999999,351,4.15954415954416,52,1,3,3,1,1,1,3,573.6,573.6,2117.69,902.0799999999999,0,1,1,2,0,1005.13,True,False,False,True,690.98
34,2024-08-01,2022-06-15,SocialMediaAdvocate,Local,Luzon,Philippines,Active,Church,4,1,3,4,1076.59,1424.26,1076.59,168,8.69047619047619,137,1,2,4,0,0,1,4,0.0,8.27,1424.26,1076.59,4,0,1,2,2,272.09,True,False,False,True,250.0
37,2024-08-01,2022-06-30,InKindDonor,PartnerOrganization,Visayas,Philippines,Active,Website,3,1,2,0,502.9,530.26,502.9,369,2.967479674796748,207,1,2,3,0,0,0,1,0.0,0.0,21.44,0.0,0,0,0,2,0,1462.18,True,True,False,True,1432.02
55,2024-08-01,2022-09-28,MonetaryDonor,Local,Luzon,Philippines,Inactive,SocialMedia,3,1,2,0,638.62,653.94,638.62,308,3.5551948051948052,171,1,3,3,1,0,1,2,0.0,638.62,643.85,638.62,0,0,1,1,0,6481.54,True,True,False,True,6481.54
39,2024-08-01,2022-07-10,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,Event,2,1,1,0,444.97,1256.69,444.97,61,11.967213114754099,354,1,2,2,0,0,0,1,0.0,0.0,444.97,444.97,0,0,0,2,0,321.72,True,False,False,True,295.79
43,2024-08-01,2022-07-30,SocialMediaAdvocate,Local,Mindanao,Philippines,Active,Website,4,2,2,0,686.4,1359.01,343.2,158,9.240506329113924,227,0,4,3,1,0,0,2,0.0,0.0,254.65,250.0,0,1,0,1,0,697.94,True,True,False,True,697.94
45,2024-08-01,2022-08-09,MonetaryDonor,Local,Luzon,Philippines,Active,SocialMedia,5,4,1,5,3412.0200000000004,3417.7400000000002,853.0050000000001,231,7.9004329004329,279,2,4,2,1,0,0,1,0.0,0.0,1732.45,1732.45,1,0,1,3,3,5004.67,True,True,False,True,4026.84
52,2024-08-01,2022-09-13,InKindDonor,International,Mindanao,USA,Inactive,Church,5,2,3,5,1345.29,2493.44,672.645,565,3.230088495575221,27,2,4,3,1,1,2,2,541.33,1172.1399999999999,1172.1399999999999,541.33,2,1,1,1,1,1812.47,True,True,False,True,1812.47
54,2024-08-01,2022-09-23,SkillsContributor,Local,Visayas,Philippines,Inactive,Event,17,7,10,17,5227.56,8643.869999999999,746.7942857142858,467,13.286937901498929,70,3,5,4,2,1,4,7,250.0,809.29,2161.38,335.555,7,0,2,2,2,425.23,True,False,False,True,419.25
24,2024-08-01,2022-04-26,MonetaryDonor,Local,Visayas,Philippines,Active,SocialMedia,3,0,3,3,0.0,1189.39,0.0,129,8.488372093023257,297,1,2,3,1,0,0,1,0.0,0.0,1177.41,0.0,1,1,1,3,3,2629.7599999999998,True,True,False,True,857.65
38,2024-08-01,2022-07-05,PartnerOrganization,PartnerOrganization,Mindanao,Philippines,Active,WordOfMouth,4,2,2,4,2789.48,3856.0299999999997,1394.74,334,4.37125748502994,265,2,4,2,1,0,0,1,0.0,0.0,1032.04,1032.04,1,0,1,3,3,2507.46,True,True,False,True,1011.86
